survey_id,personal_id,region_id,proficiency_in_literacy,proficiency_in_numeracy,employment_status,below_poverty_line,average_time_spent_on_unpaid_domestic_work,survey_year
9359,9359,YEM002,True,True,employed,False,13,2021
9360,9360,YEM002,True,False,unemployed,False,12,2021
9361,9361,YEM002,True,True,employed,False,36,2021
9362,9362,YEM002,True,True,employed,True,10,2021
9363,9363,YEM002,True,False,employed,False,33,2021
9364,9364,YEM002,True,False,employed,False,11,2021
9365,9365,YEM002,True,False,unemployed,False,8,2021
9366,9366,YEM002,False,False,employed,False,11,2021
9367,9367,YEM002,True,False,employed,True,36,2021
9368,9368,YEM002,True,True,employed,False,33,2021
9369,9369,YEM002,False,False,employed,False,12,2021
9370,9370,YEM002,True,False,employed,False,39,2021
9371,9371,YEM002,False,False,employed,False,12,2021
9372,9372,YEM002,True,True,employed,False,11,2021
9373,9373,YEM002,True,False,employed,False,31,2021
9374,9374,YEM002,True,False,employed,False,12,2021
9375,9375,YEM002,True,False,employed,True,11,2021
9376,9376,YEM002,True,False,employed,False,12,2021
9377,9377,YEM002,True,True,employed,True,30,2021
9378,9378,YEM002,False,True,unemployed,False,9,2021
9379,9379,YEM002,False,False,employed,False,9,2021
9380,9380,YEM002,False,False,below_minimum_legal_work_age,False,10,2021
9381,9381,YEM002,False,True,unemployed,False,38,2021
9382,9382,YEM002,False,False,employed,False,35,2021
9383,9383,YEM002,True,False,employed,False,9,2021
9384,9384,YEM002,False,False,unemployed,True,11,2021
9385,9385,YEM002,True,False,unemployed,True,36,2021
9386,9386,YEM002,False,True,employed,True,32,2021
9387,9387,YEM002,True,False,employed,False,39,2021
9388,9388,YEM002,True,False,employed,True,8,2021
9389,9389,YEM002,True,True,unemployed,False,36,2021
9390,9390,YEM002,True,True,unemployed,False,10,2021
9391,9391,YEM002,True,True,employed,False,11,2021
9392,9392,YEM002,True,True,unemployed,True,39,2021
9393,9393,YEM002,False,False,unemployed,False,9,2021
9394,9394,YEM002,True,False,employed,False,33,2021
9395,9395,YEM002,False,True,unemployed,False,33,2021
9396,9396,YEM002,True,False,unemployed,True,32,2021
9397,9397,YEM002,False,True,employed,True,33,2021
9398,9398,YEM002,False,False,employed,False,8,2021
9399,9399,YEM002,False,False,employed,False,11,2021
9400,9400,YEM002,False,True,employed,True,11,2021
9401,9401,YEM002,True,False,employed,True,30,2021
9402,9402,YEM002,True,False,unemployed,False,11,2021
9403,9403,YEM002,False,True,employed,False,12,2021
9404,9404,YEM002,False,False,employed,True,12,2021
9405,9405,YEM002,True,True,unemployed,False,13,2021
9406,9406,YEM002,False,True,employed,True,8,2021
9407,9407,YEM002,True,True,employed,False,40,2021
9408,9408,YEM002,True,True,unemployed,False,9,2021
9409,9409,YEM002,True,True,employed,False,38,2021
9410,9410,YEM002,True,False,employed,False,9,2021
9411,9411,YEM002,True,True,employed,False,36,2021
9412,9412,YEM002,True,False,employed,True,32,2021
9413,9413,YEM002,False,False,employed,False,30,2021
9414,9414,YEM002,False,False,employed,True,13,2021
9415,9415,YEM002,True,True,employed,True,9,2021
9416,9416,YEM002,True,True,employed,True,11,2021
9417,9417,YEM002,True,True,unemployed,False,36,2021
9418,9418,YEM002,False,True,employed,False,12,2021
9419,9419,YEM002,False,True,employed,False,33,2021
9420,9420,YEM002,False,False,employed,False,8,2021
9421,9421,YEM002,False,True,employed,False,10,2021
9422,9422,YEM002,False,True,unemployed,False,34,2021
9423,9423,YEM002,False,False,unemployed,False,12,2021
9424,9424,YEM002,False,False,employed,False,39,2021
9425,9425,YEM002,False,True,employed,True,34,2021
9426,9426,YEM002,False,True,unemployed,False,35,2021
9427,9427,YEM002,False,True,unemployed,True,33,2021
9428,9428,YEM002,False,False,employed,False,8,2021
9429,9429,YEM002,True,True,employed,False,13,2021
9430,9430,YEM002,True,False,employed,True,31,2021
9431,9431,YEM002,True,True,employed,True,9,2021
9432,9432,YEM002,True,True,employed,True,33,2021
9433,9433,YEM002,True,True,employed,False,8,2021
9434,9434,YEM002,True,True,employed,False,30,2021
9435,9435,YEM002,False,False,employed,True,31,2021
9436,9436,YEM002,False,False,unemployed,True,31,2021
9437,9437,YEM002,False,False,unemployed,False,36,2021
9438,9438,YEM002,True,False,unemployed,False,31,2021
9439,9439,YEM002,False,False,employed,False,33,2021
9440,9440,YEM002,True,True,unemployed,False,11,2021
6145,6145,YEM002,True,True,unemployed,False,37,2021
6202,6202,YEM002,True,True,employed,True,31,2021
6089,6089,YEM002,True,False,employed,True,11,2021
2739,2739,YEM002,False,False,employed,True,31,2021
6104,6104,YEM002,True,False,employed,True,40,2021
6157,6157,YEM002,True,True,employed,True,8,2021
2752,2752,YEM002,True,True,unemployed,True,39,2021
2760,2760,YEM002,True,True,employed,True,9,2021
6133,6133,YEM002,False,True,unemployed,False,38,2021
6126,6126,YEM002,False,True,employed,True,9,2021
6206,6206,YEM002,False,True,employed,True,8,2021
2715,2715,YEM002,True,False,unemployed,True,8,2021
6114,6114,YEM002,False,False,employed,True,35,2021
6190,6190,YEM002,True,False,employed,False,11,2021
2732,2732,YEM002,True,False,employed,False,33,2021
6119,6119,YEM002,True,False,unemployed,False,30,2021
6117,6117,YEM002,True,False,employed,False,39,2021
2637,2637,YEM002,True,True,employed,True,13,2021
6116,6116,YEM002,False,True,employed,True,31,2021
6152,6152,YEM002,False,False,employed,True,12,2021
6239,6239,YEM002,True,True,employed,True,8,2021
6091,6091,YEM002,True,True,unemployed,True,8,2021
6125,6125,YEM002,False,True,employed,True,36,2021
6163,6163,YEM002,False,False,employed,False,10,2021
6236,6236,YEM002,True,False,unemployed,True,40,2021
2764,2764,YEM002,False,False,employed,True,34,2021
6161,6161,YEM002,True,True,unemployed,False,8,2021
2750,2750,YEM002,True,False,employed,False,8,2021
6189,6189,YEM002,True,False,employed,False,10,2021
6203,6203,YEM002,False,True,employed,False,8,2021
6217,6217,YEM002,True,True,employed,False,8,2021
6124,6124,YEM002,False,False,employed,False,9,2021
6191,6191,YEM002,False,True,employed,True,35,2021
6183,6183,YEM002,False,False,employed,False,13,2021
6088,6088,YEM002,True,True,employed,False,37,2021
6109,6109,YEM002,False,True,employed,False,12,2021
6208,6208,YEM002,False,False,employed,True,8,2021
2640,2640,YEM002,True,True,unemployed,True,13,2021
2727,2727,YEM002,True,False,unemployed,False,39,2021
6105,6105,YEM002,True,False,unemployed,True,34,2021
9441,9441,YEM003,False,True,employed,True,10,2021
9442,9442,YEM003,True,True,employed,False,12,2021
9443,9443,YEM003,False,True,employed,True,36,2021
9444,9444,YEM003,True,False,employed,False,32,2021
9445,9445,YEM003,False,False,below_minimum_legal_work_age,False,10,2021
9446,9446,YEM003,True,True,unemployed,False,36,2021
9447,9447,YEM003,True,False,employed,False,12,2021
9448,9448,YEM003,False,False,employed,False,11,2021
9449,9449,YEM003,True,False,unemployed,False,31,2021
9450,9450,YEM003,False,True,unemployed,False,30,2021
9451,9451,YEM003,True,True,unemployed,False,10,2021
9452,9452,YEM003,True,True,employed,False,12,2021
9453,9453,YEM003,False,True,employed,False,35,2021
9454,9454,YEM003,True,True,employed,True,40,2021
9455,9455,YEM003,True,False,unemployed,False,10,2021
9456,9456,YEM003,True,True,employed,False,35,2021
9457,9457,YEM003,False,False,employed,True,11,2021
9458,9458,YEM003,False,True,unemployed,False,10,2021
9459,9459,YEM003,True,True,unemployed,False,33,2021
9460,9460,YEM003,True,True,employed,True,10,2021
9461,9461,YEM003,False,True,unemployed,True,37,2021
9462,9462,YEM003,True,False,unemployed,True,38,2021
9463,9463,YEM003,False,True,employed,False,31,2021
9464,9464,YEM003,True,False,unemployed,True,38,2021
9465,9465,YEM003,True,True,employed,True,35,2021
9466,9466,YEM003,False,False,employed,False,10,2021
9467,9467,YEM003,True,False,employed,False,34,2021
9468,9468,YEM003,True,True,employed,True,8,2021
9469,9469,YEM003,True,True,employed,False,13,2021
9470,9470,YEM003,True,True,employed,False,8,2021
9471,9471,YEM003,True,True,employed,True,31,2021
9472,9472,YEM003,False,False,employed,False,30,2021
9473,9473,YEM003,False,False,unemployed,True,35,2021
9474,9474,YEM003,False,True,employed,True,9,2021
9475,9475,YEM003,False,True,employed,True,9,2021
9476,9476,YEM003,False,True,employed,True,9,2021
9477,9477,YEM003,False,True,employed,False,38,2021
9478,9478,YEM003,True,True,employed,True,31,2021
9479,9479,YEM003,False,False,employed,True,35,2021
9480,9480,YEM003,True,False,employed,False,11,2021
9481,9481,YEM003,False,True,unemployed,False,36,2021
9482,9482,YEM003,False,False,employed,True,13,2021
9483,9483,YEM003,False,True,employed,True,40,2021
9484,9484,YEM003,True,False,employed,False,32,2021
9485,9485,YEM003,True,False,employed,False,13,2021
9486,9486,YEM003,True,True,employed,False,31,2021
9487,9487,YEM003,False,True,employed,True,13,2021
9488,9488,YEM003,False,True,unemployed,False,10,2021
9489,9489,YEM003,False,True,unemployed,True,13,2021
9490,9490,YEM003,True,False,employed,True,36,2021
9491,9491,YEM003,True,False,employed,False,39,2021
9492,9492,YEM003,False,False,employed,False,12,2021
9493,9493,YEM003,False,True,employed,True,11,2021
9494,9494,YEM003,True,False,unemployed,False,30,2021
9495,9495,YEM003,True,True,below_minimum_legal_work_age,True,13,2021
9496,9496,YEM003,True,True,employed,False,10,2021
9497,9497,YEM003,True,True,employed,True,8,2021
9498,9498,YEM003,True,True,unemployed,False,11,2021
9499,9499,YEM003,False,False,employed,True,13,2021
9500,9500,YEM003,False,True,employed,False,36,2021
9501,9501,YEM003,True,False,employed,True,39,2021
9502,9502,YEM003,False,True,employed,False,10,2021
9503,9503,YEM003,False,True,unemployed,False,9,2021
9504,9504,YEM003,True,True,employed,False,10,2021
9505,9505,YEM003,True,False,unemployed,True,10,2021
9506,9506,YEM003,False,False,employed,True,34,2021
9507,9507,YEM003,True,True,below_minimum_legal_work_age,True,8,2021
9508,9508,YEM003,False,True,employed,True,8,2021
9509,9509,YEM003,False,True,unemployed,False,37,2021
9510,9510,YEM003,False,True,employed,False,40,2021
9511,9511,YEM003,True,True,employed,True,13,2021
9512,9512,YEM003,False,True,employed,True,10,2021
9513,9513,YEM003,False,True,employed,True,35,2021
9514,9514,YEM003,True,False,unemployed,False,38,2021
9515,9515,YEM003,True,False,employed,False,33,2021
9516,9516,YEM003,False,True,unemployed,False,31,2021
9517,9517,YEM003,True,True,employed,True,30,2021
9518,9518,YEM003,True,False,employed,True,12,2021
9519,9519,YEM003,False,True,unemployed,False,11,2021
9520,9520,YEM003,True,True,employed,False,12,2021
9521,9521,YEM003,True,True,employed,False,12,2021
9522,9522,YEM003,False,True,employed,False,35,2021
9523,9523,YEM003,True,True,employed,False,12,2021
9524,9524,YEM003,False,False,employed,False,31,2021
9525,9525,YEM003,False,False,employed,False,10,2021
9526,9526,YEM003,False,False,employed,False,32,2021
9527,9527,YEM003,False,True,unemployed,False,12,2021
9528,9528,YEM003,True,True,unemployed,False,33,2021
9529,9529,YEM003,True,True,unemployed,False,39,2021
9530,9530,YEM003,True,True,employed,True,37,2021
9531,9531,YEM003,False,True,employed,False,9,2021
9532,9532,YEM003,False,True,employed,False,13,2021
9533,9533,YEM003,True,False,employed,True,8,2021
9534,9534,YEM003,True,False,employed,True,33,2021
9535,9535,YEM003,True,False,unemployed,False,12,2021
9536,9536,YEM003,False,False,employed,True,12,2021
9537,9537,YEM003,True,True,unemployed,False,38,2021
9538,9538,YEM003,True,True,employed,True,9,2021
9539,9539,YEM003,False,False,unemployed,True,35,2021
9540,9540,YEM003,True,True,employed,True,12,2021
9541,9541,YEM003,True,True,employed,True,33,2021
9542,9542,YEM003,True,True,employed,False,11,2021
9543,9543,YEM003,True,False,unemployed,False,12,2021
9544,9544,YEM003,True,True,employed,False,32,2021
9545,9545,YEM003,False,True,employed,False,33,2021
9546,9546,YEM003,False,True,unemployed,False,30,2021
9547,9547,YEM003,False,True,unemployed,False,33,2021
9548,9548,YEM003,True,True,employed,True,13,2021
9549,9549,YEM003,True,True,employed,False,38,2021
9550,9550,YEM003,True,False,employed,True,32,2021
9551,9551,YEM003,True,True,employed,True,39,2021
9552,9552,YEM003,True,True,employed,False,39,2021
9553,9553,YEM003,True,True,unemployed,False,40,2021
9554,9554,YEM003,True,True,unemployed,False,13,2021
9555,9555,YEM003,True,False,employed,True,39,2021
9556,9556,YEM003,True,False,employed,True,13,2021
9557,9557,YEM003,True,True,employed,True,10,2021
9558,9558,YEM003,False,False,below_minimum_legal_work_age,True,9,2021
9559,9559,YEM003,True,False,employed,True,11,2021
9560,9560,YEM003,False,False,employed,False,40,2021
9561,9561,YEM003,True,True,below_minimum_legal_work_age,True,9,2021
9562,9562,YEM003,True,False,unemployed,False,11,2021
9563,9563,YEM003,True,False,employed,False,31,2021
9564,9564,YEM003,False,True,employed,True,12,2021
9565,9565,YEM003,True,True,employed,True,11,2021
9566,9566,YEM003,True,True,employed,False,32,2021
9567,9567,YEM003,False,True,unemployed,True,37,2021
9568,9568,YEM003,True,False,unemployed,False,11,2021
9569,9569,YEM003,False,True,employed,True,35,2021
9570,9570,YEM003,False,False,unemployed,True,13,2021
9571,9571,YEM003,True,True,employed,False,32,2021
9572,9572,YEM003,True,False,unemployed,False,38,2021
9573,9573,YEM003,True,False,unemployed,True,9,2021
9574,9574,YEM003,True,True,unemployed,False,9,2021
9575,9575,YEM003,True,True,below_minimum_legal_work_age,True,13,2021
9576,9576,YEM003,True,False,employed,True,30,2021
9577,9577,YEM003,True,False,unemployed,True,13,2021
9578,9578,YEM003,True,False,unemployed,False,32,2021
9579,9579,YEM003,False,True,employed,True,9,2021
9580,9580,YEM003,False,True,employed,False,39,2021
9581,9581,YEM003,True,True,employed,True,10,2021
9582,9582,YEM003,False,False,employed,False,12,2021
9583,9583,YEM003,False,False,employed,False,11,2021
9584,9584,YEM003,False,False,unemployed,True,34,2021
9585,9585,YEM003,True,False,employed,True,38,2021
9586,9586,YEM003,True,True,employed,False,33,2021
9587,9587,YEM003,True,False,employed,True,32,2021
9588,9588,YEM003,False,False,unemployed,False,12,2021
9589,9589,YEM003,True,False,employed,True,9,2021
9590,9590,YEM003,False,True,employed,False,38,2021
9591,9591,YEM003,True,True,unemployed,True,33,2021
9592,9592,YEM003,True,True,employed,True,36,2021
9593,9593,YEM003,False,False,unemployed,False,12,2021
9594,9594,YEM003,True,True,employed,False,36,2021
9595,9595,YEM003,False,True,unemployed,True,39,2021
9596,9596,YEM003,True,False,employed,False,36,2021
9597,9597,YEM003,True,True,employed,False,34,2021
9598,9598,YEM003,True,False,employed,False,30,2021
9599,9599,YEM003,False,True,employed,True,35,2021
9600,9600,YEM003,True,True,employed,True,10,2021
6347,6347,YEM003,False,True,employed,True,13,2021
6294,6294,YEM003,True,False,unemployed,False,8,2021
6255,6255,YEM003,False,True,unemployed,False,11,2021
2941,2941,YEM003,True,False,employed,True,8,2021
6351,6351,YEM003,True,True,unemployed,False,31,2021
6298,6298,YEM003,False,False,employed,False,11,2021
6375,6375,YEM003,True,False,employed,False,31,2021
6398,6398,YEM003,True,True,unemployed,True,13,2021
6400,6400,YEM003,True,False,employed,False,9,2021
6369,6369,YEM003,True,True,employed,True,9,2021
2904,2904,YEM003,True,False,employed,False,8,2021
6337,6337,YEM003,False,False,employed,False,30,2021
6243,6243,YEM003,False,False,below_minimum_legal_work_age,False,13,2021
6385,6385,YEM003,False,False,employed,True,33,2021
6275,6275,YEM003,True,True,employed,True,38,2021
6352,6352,YEM003,True,True,employed,False,8,2021
6332,6332,YEM003,False,True,unemployed,False,10,2021
6338,6338,YEM003,True,False,employed,False,12,2021
6267,6267,YEM003,False,True,employed,True,34,2021
2802,2802,YEM003,True,True,unemployed,False,11,2021
6313,6313,YEM003,False,True,employed,False,13,2021
2980,2980,YEM003,True,True,employed,False,8,2021
2855,2855,YEM003,True,False,unemployed,True,11,2021
6380,6380,YEM003,True,False,employed,True,32,2021
6389,6389,YEM003,True,False,employed,False,10,2021
6261,6261,YEM003,True,False,unemployed,False,37,2021
2858,2858,YEM003,True,True,unemployed,True,39,2021
6399,6399,YEM003,True,False,employed,True,12,2021
6254,6254,YEM003,True,True,employed,True,11,2021
6252,6252,YEM003,True,True,employed,True,34,2021
6256,6256,YEM003,True,True,employed,False,11,2021
2887,2887,YEM003,True,True,unemployed,False,10,2021
6365,6365,YEM003,False,False,employed,True,8,2021
6388,6388,YEM003,True,True,unemployed,False,40,2021
6285,6285,YEM003,True,True,employed,False,10,2021
6364,6364,YEM003,False,False,employed,True,13,2021
6309,6309,YEM003,False,True,unemployed,False,31,2021
6250,6250,YEM003,False,True,employed,False,37,2021
6259,6259,YEM003,True,True,employed,True,12,2021
6287,6287,YEM003,False,False,employed,True,10,2021
9601,9601,YEM004,True,True,employed,True,35,2021
9602,9602,YEM004,True,True,employed,False,9,2021
9603,9603,YEM004,False,False,employed,False,33,2021
9604,9604,YEM004,False,True,unemployed,True,13,2021
9605,9605,YEM004,False,True,unemployed,False,33,2021
9606,9606,YEM004,True,True,employed,False,9,2021
9607,9607,YEM004,True,False,employed,False,11,2021
9608,9608,YEM004,True,False,unemployed,False,31,2021
9609,9609,YEM004,True,True,employed,False,30,2021
9610,9610,YEM004,False,True,employed,False,32,2021
9611,9611,YEM004,False,False,below_minimum_legal_work_age,True,37,2021
9612,9612,YEM004,False,False,employed,False,39,2021
9613,9613,YEM004,True,True,unemployed,False,39,2021
9614,9614,YEM004,False,False,employed,False,10,2021
9615,9615,YEM004,True,True,unemployed,True,12,2021
9616,9616,YEM004,True,False,employed,False,37,2021
9617,9617,YEM004,True,False,unemployed,False,8,2021
9618,9618,YEM004,False,True,unemployed,False,10,2021
9619,9619,YEM004,False,False,employed,True,33,2021
9620,9620,YEM004,True,True,employed,False,11,2021
9621,9621,YEM004,True,False,unemployed,True,11,2021
9622,9622,YEM004,False,False,employed,True,12,2021
9623,9623,YEM004,True,False,unemployed,True,37,2021
9624,9624,YEM004,True,True,unemployed,False,36,2021
9625,9625,YEM004,True,True,employed,True,31,2021
9626,9626,YEM004,False,False,employed,True,30,2021
9627,9627,YEM004,True,False,employed,False,40,2021
9628,9628,YEM004,False,False,employed,True,32,2021
9629,9629,YEM004,False,False,below_minimum_legal_work_age,False,31,2021
9630,9630,YEM004,False,False,employed,True,38,2021
9631,9631,YEM004,False,False,employed,True,30,2021
9632,9632,YEM004,True,False,employed,True,33,2021
9633,9633,YEM004,False,False,employed,True,11,2021
9634,9634,YEM004,True,False,employed,False,13,2021
9635,9635,YEM004,True,False,employed,True,36,2021
9636,9636,YEM004,False,False,employed,True,8,2021
9637,9637,YEM004,True,True,unemployed,False,37,2021
9638,9638,YEM004,False,True,unemployed,True,9,2021
9639,9639,YEM004,True,False,unemployed,False,39,2021
9640,9640,YEM004,True,False,employed,False,10,2021
9641,9641,YEM004,False,True,employed,True,38,2021
9642,9642,YEM004,False,True,employed,False,39,2021
9643,9643,YEM004,False,True,employed,False,33,2021
9644,9644,YEM004,True,True,employed,True,11,2021
9645,9645,YEM004,True,True,employed,False,13,2021
9646,9646,YEM004,True,False,unemployed,True,39,2021
9647,9647,YEM004,True,True,unemployed,True,31,2021
9648,9648,YEM004,True,True,unemployed,True,11,2021
9649,9649,YEM004,False,False,employed,False,8,2021
9650,9650,YEM004,False,True,employed,True,12,2021
9651,9651,YEM004,True,False,employed,True,40,2021
9652,9652,YEM004,False,False,employed,False,40,2021
9653,9653,YEM004,False,True,unemployed,True,8,2021
9654,9654,YEM004,True,False,unemployed,False,35,2021
9655,9655,YEM004,True,False,unemployed,True,10,2021
9656,9656,YEM004,False,True,employed,False,31,2021
9657,9657,YEM004,True,False,employed,True,39,2021
9658,9658,YEM004,False,False,employed,True,8,2021
9659,9659,YEM004,True,False,employed,False,33,2021
9660,9660,YEM004,True,True,employed,False,9,2021
9661,9661,YEM004,False,True,unemployed,False,8,2021
9662,9662,YEM004,True,False,employed,False,38,2021
9663,9663,YEM004,True,False,unemployed,False,13,2021
9664,9664,YEM004,False,True,employed,True,35,2021
9665,9665,YEM004,True,True,employed,False,11,2021
9666,9666,YEM004,False,True,employed,True,13,2021
9667,9667,YEM004,True,False,employed,True,13,2021
9668,9668,YEM004,True,True,employed,False,38,2021
9669,9669,YEM004,False,False,employed,False,13,2021
9670,9670,YEM004,True,False,employed,False,12,2021
9671,9671,YEM004,False,True,employed,True,13,2021
9672,9672,YEM004,True,True,employed,True,10,2021
9673,9673,YEM004,True,False,employed,False,35,2021
9674,9674,YEM004,False,False,employed,False,34,2021
9675,9675,YEM004,False,False,employed,True,9,2021
9676,9676,YEM004,False,False,employed,False,36,2021
9677,9677,YEM004,True,False,employed,False,38,2021
9678,9678,YEM004,True,False,employed,True,36,2021
9679,9679,YEM004,True,True,employed,True,36,2021
9680,9680,YEM004,True,True,employed,False,38,2021
9681,9681,YEM004,True,False,employed,True,13,2021
9682,9682,YEM004,False,False,employed,True,13,2021
9683,9683,YEM004,True,True,employed,False,37,2021
9684,9684,YEM004,True,True,unemployed,False,30,2021
9685,9685,YEM004,True,True,employed,True,38,2021
9686,9686,YEM004,True,False,employed,True,11,2021
9687,9687,YEM004,True,False,below_minimum_legal_work_age,False,34,2021
9688,9688,YEM004,True,False,unemployed,False,35,2021
9689,9689,YEM004,False,False,employed,False,10,2021
9690,9690,YEM004,False,False,employed,True,9,2021
9691,9691,YEM004,True,True,unemployed,False,8,2021
9692,9692,YEM004,False,False,employed,True,12,2021
9693,9693,YEM004,False,False,employed,False,11,2021
9694,9694,YEM004,True,False,employed,True,12,2021
9695,9695,YEM004,True,False,unemployed,False,10,2021
9696,9696,YEM004,True,True,unemployed,True,13,2021
9697,9697,YEM004,False,False,unemployed,True,8,2021
9698,9698,YEM004,False,False,unemployed,False,10,2021
9699,9699,YEM004,False,False,employed,False,8,2021
9700,9700,YEM004,True,True,unemployed,False,39,2021
9701,9701,YEM004,False,True,employed,True,32,2021
9702,9702,YEM004,False,True,unemployed,False,9,2021
9703,9703,YEM004,False,True,employed,True,39,2021
9704,9704,YEM004,True,True,employed,False,37,2021
9705,9705,YEM004,False,True,employed,True,32,2021
9706,9706,YEM004,True,True,unemployed,False,9,2021
9707,9707,YEM004,True,False,below_minimum_legal_work_age,False,39,2021
9708,9708,YEM004,True,True,employed,True,34,2021
9709,9709,YEM004,False,False,employed,True,37,2021
9710,9710,YEM004,True,True,employed,False,9,2021
9711,9711,YEM004,True,True,employed,False,37,2021
9712,9712,YEM004,True,True,employed,False,33,2021
9713,9713,YEM004,False,True,employed,False,8,2021
9714,9714,YEM004,True,False,below_minimum_legal_work_age,True,36,2021
9715,9715,YEM004,False,True,employed,False,33,2021
9716,9716,YEM004,True,True,unemployed,True,35,2021
9717,9717,YEM004,True,True,employed,False,32,2021
9718,9718,YEM004,False,True,unemployed,False,8,2021
9719,9719,YEM004,False,False,employed,False,34,2021
9720,9720,YEM004,True,False,unemployed,False,32,2021
9721,9721,YEM004,True,True,employed,False,13,2021
9722,9722,YEM004,False,True,employed,False,36,2021
9723,9723,YEM004,True,False,employed,True,11,2021
9724,9724,YEM004,True,True,below_minimum_legal_work_age,False,11,2021
9725,9725,YEM004,True,False,employed,True,31,2021
9726,9726,YEM004,True,False,employed,False,10,2021
9727,9727,YEM004,True,True,employed,True,38,2021
9728,9728,YEM004,True,True,employed,False,8,2021
9729,9729,YEM004,True,True,unemployed,True,30,2021
9730,9730,YEM004,True,True,employed,False,9,2021
9731,9731,YEM004,False,True,employed,True,11,2021
9732,9732,YEM004,True,True,employed,False,9,2021
9733,9733,YEM004,True,False,unemployed,False,10,2021
9734,9734,YEM004,False,True,employed,False,13,2021
9735,9735,YEM004,False,True,unemployed,False,12,2021
9736,9736,YEM004,False,True,unemployed,False,30,2021
9737,9737,YEM004,True,True,employed,False,12,2021
9738,9738,YEM004,False,False,employed,False,34,2021
9739,9739,YEM004,True,False,employed,False,12,2021
9740,9740,YEM004,False,False,employed,True,38,2021
9741,9741,YEM004,True,False,employed,False,37,2021
9742,9742,YEM004,True,True,employed,True,34,2021
9743,9743,YEM004,False,True,unemployed,True,38,2021
9744,9744,YEM004,True,True,unemployed,False,9,2021
9745,9745,YEM004,True,False,employed,True,38,2021
9746,9746,YEM004,True,False,employed,True,34,2021
9747,9747,YEM004,False,False,employed,False,38,2021
9748,9748,YEM004,False,False,unemployed,False,38,2021
9749,9749,YEM004,True,True,employed,False,13,2021
9750,9750,YEM004,True,False,employed,False,10,2021
9751,9751,YEM004,True,False,unemployed,True,37,2021
9752,9752,YEM004,True,False,employed,False,10,2021
9753,9753,YEM004,True,True,unemployed,False,13,2021
9754,9754,YEM004,True,True,employed,False,39,2021
9755,9755,YEM004,False,False,employed,True,31,2021
9756,9756,YEM004,True,True,unemployed,True,33,2021
9757,9757,YEM004,False,False,employed,True,12,2021
9758,9758,YEM004,True,True,employed,False,11,2021
9759,9759,YEM004,True,False,employed,False,32,2021
9760,9760,YEM004,False,False,employed,True,32,2021
3173,3173,YEM004,True,True,unemployed,False,39,2021
6517,6517,YEM004,True,True,unemployed,True,11,2021
6439,6439,YEM004,True,False,unemployed,True,31,2021
3085,3085,YEM004,False,False,unemployed,False,13,2021
6421,6421,YEM004,False,False,employed,True,36,2021
6411,6411,YEM004,True,True,unemployed,True,35,2021
6423,6423,YEM004,False,False,employed,True,39,2021
6485,6485,YEM004,True,True,employed,False,35,2021
6450,6450,YEM004,True,True,employed,True,40,2021
6407,6407,YEM004,True,True,employed,True,35,2021
6412,6412,YEM004,False,True,employed,False,9,2021
6454,6454,YEM004,False,False,below_minimum_legal_work_age,True,13,2021
6508,6508,YEM004,True,True,employed,True,38,2021
6445,6445,YEM004,True,True,unemployed,False,34,2021
3142,3142,YEM004,True,False,employed,False,38,2021
6488,6488,YEM004,True,True,employed,True,11,2021
6468,6468,YEM004,True,True,unemployed,True,31,2021
6532,6532,YEM004,True,True,employed,True,9,2021
6525,6525,YEM004,False,True,employed,False,40,2021
6505,6505,YEM004,True,False,employed,False,11,2021
6447,6447,YEM004,True,True,employed,True,11,2021
6482,6482,YEM004,True,False,unemployed,False,38,2021
6551,6551,YEM004,True,False,unemployed,False,38,2021
3131,3131,YEM004,True,True,unemployed,False,34,2021
3181,3181,YEM004,True,False,employed,False,38,2021
3042,3042,YEM004,True,False,employed,True,8,2021
6549,6549,YEM004,True,False,employed,False,11,2021
6477,6477,YEM004,True,False,employed,True,11,2021
6406,6406,YEM004,True,True,employed,True,33,2021
3064,3064,YEM004,True,True,employed,False,33,2021
3045,3045,YEM004,False,True,employed,False,8,2021
6544,6544,YEM004,True,False,unemployed,True,13,2021
6498,6498,YEM004,False,True,employed,True,31,2021
6535,6535,YEM004,False,True,unemployed,True,10,2021
3072,3072,YEM004,True,False,employed,False,8,2021
6526,6526,YEM004,False,False,employed,False,13,2021
6408,6408,YEM004,True,False,unemployed,False,12,2021
6502,6502,YEM004,False,True,unemployed,True,12,2021
6432,6432,YEM004,True,False,employed,False,36,2021
6555,6555,YEM004,True,False,employed,False,8,2021
9761,9761,LEB001,True,True,employed,False,33,2021
9762,9762,LEB001,False,True,employed,False,34,2021
9763,9763,LEB001,True,False,employed,False,12,2021
9764,9764,LEB001,True,False,employed,False,13,2021
9765,9765,LEB001,False,False,unemployed,False,32,2021
9766,9766,LEB001,False,True,employed,False,30,2021
9767,9767,LEB001,False,True,employed,False,39,2021
9768,9768,LEB001,True,False,unemployed,True,11,2021
9769,9769,LEB001,False,True,employed,False,40,2021
9770,9770,LEB001,True,True,employed,True,34,2021
9771,9771,LEB001,True,True,unemployed,True,10,2021
9772,9772,LEB001,True,False,unemployed,False,38,2021
9773,9773,LEB001,True,False,employed,True,30,2021
9774,9774,LEB001,False,False,employed,False,30,2021
9775,9775,LEB001,True,True,unemployed,True,39,2021
9776,9776,LEB001,False,True,employed,False,36,2021
